concept_text_id,concept_key,language_code,text,text_type,is_primary,source_file,source_sheet,source_row,status,notes
ct_00425,don_t_get_up,en,Don't get up,phrase,True,simple-eng-med.xlsx,Sheet1,467,auto_extracted_needs_review,English source text.
ct_00426,don_t_get_up,med,Ka lo si,phrase,False,simple-eng-med.xlsx,Sheet1,467,needs_native_review,Médumba translation candidate from source file.
ct_00427,don_t_say,en,Don't say,phrase,True,simple-eng-med.xlsx,Sheet1,468,auto_extracted_needs_review,English source text.
ct_00428,don_t_say,med,Ka cob,phrase,False,simple-eng-med.xlsx,Sheet1,468,needs_native_review,Médumba translation candidate from source file.
ct_00429,don_t_tell_him,en,Don't tell him,phrase,True,simple-eng-med.xlsx,Sheet1,469,auto_extracted_needs_review,English source text.
ct_00430,don_t_tell_him,med,Ka côb yi,phrase,False,simple-eng-med.xlsx,Sheet1,469,needs_native_review,Médumba translation candidate from source file.
ct_00431,wash_yourself,en,Wash yourself,phrase,True,simple-eng-med.xlsx,Sheet1,470,auto_extracted_needs_review,English source text.
ct_00432,wash_yourself,med,Sôg wu,phrase,False,simple-eng-med.xlsx,Sheet1,470,needs_native_review,Médumba translation candidate from source file.
ct_00433,go_wash_yourself,en,Go wash yourself,phrase,True,simple-eng-med.xlsx,Sheet1,471,auto_extracted_needs_review,English source text.
ct_00434,go_wash_yourself,med,Nesôg wûl u,phrase,False,simple-eng-med.xlsx,Sheet1,471,needs_native_review,Médumba translation candidate from source file.
ct_00435,you_washed_yourself,en,you washed yourself,phrase,True,simple-eng-med.xlsx,Sheet1,472,auto_extracted_needs_review,English source text.
ct_00436,you_washed_yourself,med,O sôg wûl u,phrase,False,simple-eng-med.xlsx,Sheet1,472,needs_native_review,Médumba translation candidate from source file.
ct_00437,brushing_your_teeth,en,Brushing your teeth,phrase,True,simple-eng-med.xlsx,Sheet1,473,auto_extracted_needs_review,English source text.
ct_00438,brushing_your_teeth,med,Nè cu ' ncù,phrase,False,simple-eng-med.xlsx,Sheet1,473,needs_native_review,Médumba translation candidate from source file.
ct_00439,go_brush_your_teeth,en,Go brush your teeth,phrase,True,simple-eng-med.xlsx,Sheet1,474,auto_extracted_needs_review,English source text.
ct_00440,go_brush_your_teeth,med,Nèn ncû' ncù u,phrase,False,simple-eng-med.xlsx,Sheet1,474,needs_native_review,Médumba translation candidate from source file.
ct_00441,i_will_eat,en,I will eat,phrase,True,simple-eng-med.xlsx,Sheet1,476,auto_extracted_needs_review,English source text.
ct_00442,i_will_eat,med,Mè à ju ju,phrase,False,simple-eng-med.xlsx,Sheet1,476,needs_native_review,Médumba translation candidate from source file.
ct_00443,have_you_eaten,en,Have you eaten?,phrase,True,simple-eng-med.xlsx,Sheet1,477,auto_extracted_needs_review,English source text.
ct_00444,have_you_eaten,med,O ya njù tshañ yi?,phrase,False,simple-eng-med.xlsx,Sheet1,477,needs_native_review,Médumba translation candidate from source file.
ct_00445,have_you_eaten,en,Have you eaten?,phrase,True,simple-eng-med.xlsx,Sheet1,478,auto_extracted_needs_review,English source text.
ct_00446,have_you_eaten,med,O njù tshañ yi?,phrase,False,simple-eng-med.xlsx,Sheet1,478,needs_native_review,Médumba translation candidate from source file.
ct_00447,i_will_drink_water,en,I will drink water,phrase,True,simple-eng-med.xlsx,Sheet1,479,auto_extracted_needs_review,English source text.
ct_00448,i_will_drink_water,med,Mè à nu ntse,phrase,False,simple-eng-med.xlsx,Sheet1,479,needs_native_review,Médumba translation candidate from source file.
ct_00449,here,en,Here,word,True,simple-eng-med.xlsx,Sheet1,480,auto_extracted_needs_review,English source text.
ct_00450,here,med,Zenni,word,False,simple-eng-med.xlsx,Sheet1,480,needs_native_review,Médumba translation candidate from source file.
ct_00451,here,en,Here,word,True,simple-eng-med.xlsx,Sheet1,481,auto_extracted_needs_review,English source text.
ct_00452,here,med,Nzi,word,False,simple-eng-med.xlsx,Sheet1,481,needs_native_review,Médumba translation candidate from source file.
ct_00453,there_near_you,en,There near you,phrase,True,simple-eng-med.xlsx,Sheet1,482,auto_extracted_needs_review,English source text.
ct_00454,there_near_you,med,Zenna,word,False,simple-eng-med.xlsx,Sheet1,482,needs_native_review,Médumba translation candidate from source file.
ct_00455,there_near_you,en,There near you,phrase,True,simple-eng-med.xlsx,Sheet1,483,auto_extracted_needs_review,English source text.
ct_00456,there_near_you,med,Nza,word,False,simple-eng-med.xlsx,Sheet1,483,needs_native_review,Médumba translation candidate from source file.
ct_00457,there_away_from_you_and_me,en,There away from you and me,phrase,True,simple-eng-med.xlsx,Sheet1,484,auto_extracted_needs_review,English source text.
ct_00458,there_away_from_you_and_me,med,Zendin,word,False,simple-eng-med.xlsx,Sheet1,484,needs_native_review,Médumba translation candidate from source file.
ct_00459,come_here,en,Come here,phrase,True,simple-eng-med.xlsx,Sheet1,485,auto_extracted_needs_review,English source text.
ct_00460,come_here,med,Se' nzi,phrase,False,simple-eng-med.xlsx,Sheet1,485,needs_native_review,Médumba translation candidate from source file.
ct_00461,come_here,en,Come here,phrase,True,simple-eng-med.xlsx,Sheet1,486,auto_extracted_needs_review,English source text.
ct_00462,come_here,med,Se' zenni,phrase,False,simple-eng-med.xlsx,Sheet1,486,needs_native_review,Médumba translation candidate from source file.
ct_00463,leave_from_there,en,Leave from there,phrase,True,simple-eng-med.xlsx,Sheet1,487,auto_extracted_needs_review,English source text.
ct_00464,leave_from_there,med,Lo zenna,phrase,False,simple-eng-med.xlsx,Sheet1,487,needs_native_review,Médumba translation candidate from source file.
ct_00465,go_there,en,Go there,phrase,True,simple-eng-med.xlsx,Sheet1,488,auto_extracted_needs_review,English source text.
ct_00466,go_there,med,Nèn madin,phrase,False,simple-eng-med.xlsx,Sheet1,488,needs_native_review,Médumba translation candidate from source file.
ct_00467,stand,en,Stand,word,True,simple-eng-med.xlsx,Sheet1,489,auto_extracted_needs_review,English source text.
ct_00468,stand,med,Tsin tu,phrase,False,simple-eng-med.xlsx,Sheet1,489,needs_native_review,Médumba translation candidate from source file.
ct_00469,lie_down,en,Lie down,phrase,True,simple-eng-med.xlsx,Sheet1,490,auto_extracted_needs_review,English source text.
ct_00470,lie_down,med,Nô nsi,phrase,False,simple-eng-med.xlsx,Sheet1,490,needs_native_review,Médumba translation candidate from source file.
ct_00471,the_chest,en,The chest,phrase,True,simple-eng-med.xlsx,Sheet1,491,auto_extracted_needs_review,English source text.
ct_00472,the_chest,med,Ndântu,word,False,simple-eng-med.xlsx,Sheet1,491,needs_native_review,Médumba translation candidate from source file.
ct_00473,meat,en,Meat,word,True,simple-eng-med.xlsx,Sheet1,492,auto_extracted_needs_review,English source text.
ct_00474,meat,med,Mbàb,word,False,simple-eng-med.xlsx,Sheet1,492,needs_native_review,Médumba translation candidate from source file.
ct_00475,eat_meat,en,Eat meat,phrase,True,simple-eng-med.xlsx,Sheet1,493,auto_extracted_needs_review,English source text.
ct_00476,eat_meat,med,Fed mbàb,phrase,False,simple-eng-med.xlsx,Sheet1,493,needs_native_review,Médumba translation candidate from source file.
ct_00477,plantain,en,Plantain,word,True,simple-eng-med.xlsx,Sheet1,494,auto_extracted_needs_review,English source text.
ct_00478,plantain,med,Kè lo,phrase,False,simple-eng-med.xlsx,Sheet1,494,needs_native_review,Médumba translation candidate from source file.
ct_00479,to_love,en,To love,phrase,True,simple-eng-med.xlsx,Sheet1,495,auto_extracted_needs_review,English source text.
ct_00480,to_love,med,Nè kô,phrase,False,simple-eng-med.xlsx,Sheet1,495,needs_native_review,Médumba translation candidate from source file.
ct_00481,love,en,Love,word,True,simple-eng-med.xlsx,Sheet1,496,auto_extracted_needs_review,English source text.
ct_00482,love,med,Nkôni,word,False,simple-eng-med.xlsx,Sheet1,496,needs_native_review,Médumba translation candidate from source file.
ct_00483,i_love_you,en,I love you,phrase,True,simple-eng-med.xlsx,Sheet1,497,auto_extracted_needs_review,English source text.
ct_00484,i_love_you,med,Mè kô o,phrase,False,simple-eng-med.xlsx,Sheet1,497,needs_native_review,Médumba translation candidate from source file.
ct_00485,don_t_forget,en,Don't forget,phrase,True,simple-eng-med.xlsx,Sheet1,501,auto_extracted_needs_review,English source text.
ct_00486,don_t_forget,med,Kâ ndagde,phrase,False,simple-eng-med.xlsx,Sheet1,501,needs_native_review,Médumba translation candidate from source file.
ct_00487,in_the_name_of_the_father,en,In the name of the father,phrase,True,simple-eng-med.xlsx,Sheet1,505,auto_extracted_needs_review,English source text.
ct_00488,in_the_name_of_the_father,med,Num lén tà,phrase,False,simple-eng-med.xlsx,Sheet1,505,needs_native_review,Médumba translation candidate from source file.
ct_00489,the_child,en,The child,phrase,True,simple-eng-med.xlsx,Sheet1,506,auto_extracted_needs_review,English source text.
ct_00490,the_child,med,Men,word,False,simple-eng-med.xlsx,Sheet1,506,needs_native_review,Médumba translation candidate from source file.
ct_00491,give_him,en,Give him,phrase,True,simple-eng-med.xlsx,Sheet1,507,auto_extracted_needs_review,English source text.
ct_00492,give_him,med,Fâ yi,phrase,False,simple-eng-med.xlsx,Sheet1,507,needs_native_review,Médumba translation candidate from source file.
ct_00493,give_to_your_brother,en,Give to your brother,phrase,True,simple-eng-med.xlsx,Sheet1,508,auto_extracted_needs_review,English source text.
ct_00494,give_to_your_brother,med,Fâ mfêl o,phrase,False,simple-eng-med.xlsx,Sheet1,508,needs_native_review,Médumba translation candidate from source file.
ct_00495,to_me,en,To me,phrase,True,simple-eng-med.xlsx,Sheet1,509,auto_extracted_needs_review,English source text.
ct_00496,to_me,med,Mè,word,False,simple-eng-med.xlsx,Sheet1,509,needs_native_review,Médumba translation candidate from source file.
ct_00497,to_you,en,To you,phrase,True,simple-eng-med.xlsx,Sheet1,510,auto_extracted_needs_review,English source text.
ct_00498,to_you,med,Wù,word,False,simple-eng-med.xlsx,Sheet1,510,needs_native_review,Médumba translation candidate from source file.
ct_00499,to_him,en,To him,phrase,True,simple-eng-med.xlsx,Sheet1,511,auto_extracted_needs_review,English source text.
ct_00500,to_him,med,Yi,word,False,simple-eng-med.xlsx,Sheet1,511,needs_native_review,Médumba translation candidate from source file.
ct_00501,to_us,en,To us,phrase,True,simple-eng-med.xlsx,Sheet1,512,auto_extracted_needs_review,English source text.
ct_00502,to_us,med,Bag,word,False,simple-eng-med.xlsx,Sheet1,512,needs_native_review,Médumba translation candidate from source file.
ct_00503,to_you,en,To you,phrase,True,simple-eng-med.xlsx,Sheet1,513,auto_extracted_needs_review,English source text.
ct_00504,to_you,med,Bin,word,False,simple-eng-med.xlsx,Sheet1,513,needs_native_review,Médumba translation candidate from source file.
ct_00505,to_them,en,To them,phrase,True,simple-eng-med.xlsx,Sheet1,514,auto_extracted_needs_review,English source text.
ct_00506,to_them,med,Bo,word,False,simple-eng-med.xlsx,Sheet1,514,needs_native_review,Médumba translation candidate from source file.
ct_00507,who_is_this,en,Who is this?,phrase,True,simple-eng-med.xlsx,Sheet1,515,auto_extracted_needs_review,English source text.
ct_00508,who_is_this,med,A we li,phrase,False,simple-eng-med.xlsx,Sheet1,515,needs_native_review,Médumba translation candidate from source file.
ct_00509,to_write,en,To write,phrase,True,simple-eng-med.xlsx,Sheet1,516,auto_extracted_needs_review,English source text.
ct_00510,to_write,med,Ne ki,phrase,False,simple-eng-med.xlsx,Sheet1,516,needs_native_review,Médumba translation candidate from source file.
ct_00511,write,en,Write,word,True,simple-eng-med.xlsx,Sheet1,517,auto_extracted_needs_review,English source text.
ct_00512,write,med,Ki,word,False,simple-eng-med.xlsx,Sheet1,517,needs_native_review,Médumba translation candidate from source file.
ct_00513,read,en,Read,word,True,simple-eng-med.xlsx,Sheet1,518,auto_extracted_needs_review,English source text.
ct_00514,read,med,Sianje,word,False,simple-eng-med.xlsx,Sheet1,518,needs_native_review,Médumba translation candidate from source file.
ct_00515,to_sing,en,To sing,phrase,True,simple-eng-med.xlsx,Sheet1,519,auto_extracted_needs_review,English source text.
ct_00516,to_sing,med,Nè yob,phrase,False,simple-eng-med.xlsx,Sheet1,519,needs_native_review,Médumba translation candidate from source file.
ct_00517,i_feel_sorry_for_you,en,I feel sorry for you,phrase,True,simple-eng-med.xlsx,Sheet1,521,auto_extracted_needs_review,English source text.
ct_00518,i_feel_sorry_for_you,med,Mbam mba,phrase,False,simple-eng-med.xlsx,Sheet1,521,needs_native_review,Médumba translation candidate from source file.
ct_00519,my_belly_hurts,en,My belly hurts,phrase,True,simple-eng-med.xlsx,Sheet1,526,auto_extracted_needs_review,English source text.
ct_00520,my_belly_hurts,med,Bàm sam tshwèt nja,phrase,False,simple-eng-med.xlsx,Sheet1,526,needs_native_review,Médumba translation candidate from source file.
ct_00521,searching,en,searching,word,True,simple-eng-med.xlsx,Sheet1,527,auto_extracted_needs_review,English source text.
ct_00522,searching,med,Nè diag,phrase,False,simple-eng-med.xlsx,Sheet1,527,needs_native_review,Médumba translation candidate from source file.
ct_00523,search,en,search,word,True,simple-eng-med.xlsx,Sheet1,528,auto_extracted_needs_review,English source text.
ct_00524,search,med,Diag,word,False,simple-eng-med.xlsx,Sheet1,528,needs_native_review,Médumba translation candidate from source file.
ct_00525,treading_on,en,Treading on,phrase,True,simple-eng-med.xlsx,Sheet1,531,auto_extracted_needs_review,English source text.
ct_00526,treading_on,med,Nè nyà ne,phrase,False,simple-eng-med.xlsx,Sheet1,531,needs_native_review,Médumba translation candidate from source file.
ct_00527,don_t_tread_on,en,Don't tread on,phrase,True,simple-eng-med.xlsx,Sheet1,532,auto_extracted_needs_review,English source text.
ct_00528,don_t_tread_on,med,Kâ nyà n,phrase,False,simple-eng-med.xlsx,Sheet1,532,needs_native_review,Médumba translation candidate from source file.
ct_00529,i_am_going_to_hit_you,en,I am going to hit you,phrase,True,simple-eng-med.xlsx,Sheet1,534,auto_extracted_needs_review,English source text.
ct_00530,i_am_going_to_hit_you,med,Mè à ' là bo,phrase,False,simple-eng-med.xlsx,Sheet1,534,needs_native_review,Médumba translation candidate from source file.
ct_00531,don_t_hit_her,en,Don't hit her,phrase,True,simple-eng-med.xlsx,Sheet1,535,auto_extracted_needs_review,English source text.
ct_00532,don_t_hit_her,med,kâ là bi,phrase,False,simple-eng-med.xlsx,Sheet1,535,needs_native_review,Médumba translation candidate from source file.
ct_00533,here_i_am,en,Here I am,phrase,True,simple-eng-med.xlsx,Sheet1,539,auto_extracted_needs_review,English source text.
ct_00534,here_i_am,med,Me li,phrase,False,simple-eng-med.xlsx,Sheet1,539,needs_native_review,Médumba translation candidate from source file.
ct_00535,there_he_is_near_you,en,There he is near you,phrase,True,simple-eng-med.xlsx,Sheet1,540,auto_extracted_needs_review,English source text.
ct_00536,there_he_is_near_you,med,A la,phrase,False,simple-eng-med.xlsx,Sheet1,540,needs_native_review,Médumba translation candidate from source file.
ct_00537,here_he_is,en,Here he is,phrase,True,simple-eng-med.xlsx,Sheet1,542,auto_extracted_needs_review,English source text.
ct_00538,here_he_is,med,A li,phrase,False,simple-eng-med.xlsx,Sheet1,542,needs_native_review,Médumba translation candidate from source file.
ct_00539,it_is_enough,en,It is enough,phrase,True,simple-eng-med.xlsx,Sheet1,547,auto_extracted_needs_review,English source text.
ct_00540,it_is_enough,med,À ku'u,phrase,False,simple-eng-med.xlsx,Sheet1,547,needs_native_review,Médumba translation candidate from source file.
ct_00541,it_is_not_enough,en,It is not enough,phrase,True,simple-eng-med.xlsx,Sheet1,548,auto_extracted_needs_review,English source text.
ct_00542,it_is_not_enough,med,A kag,phrase,False,simple-eng-med.xlsx,Sheet1,548,needs_native_review,Médumba translation candidate from source file.
ct_00543,too_much,en,Too much,phrase,True,simple-eng-med.xlsx,Sheet1,549,auto_extracted_needs_review,English source text.
ct_00544,too_much,med,Ta',word,False,simple-eng-med.xlsx,Sheet1,549,needs_native_review,Médumba translation candidate from source file.
ct_00545,so_much,en,So much,phrase,True,simple-eng-med.xlsx,Sheet1,550,auto_extracted_needs_review,English source text.
ct_00546,so_much,med,Ta',word,False,simple-eng-med.xlsx,Sheet1,550,needs_native_review,Médumba translation candidate from source file.
ct_00547,six,en,Six,word,True,simple-eng-med.xlsx,Sheet1,551,auto_extracted_needs_review,English source text.
ct_00548,six,med,Ntoge,word,False,simple-eng-med.xlsx,Sheet1,551,needs_native_review,Médumba translation candidate from source file.
ct_00549,seven,en,Seven,word,True,simple-eng-med.xlsx,Sheet1,552,auto_extracted_needs_review,English source text.
ct_00550,seven,med,Sammbaha,word,False,simple-eng-med.xlsx,Sheet1,552,needs_native_review,Médumba translation candidate from source file.
ct_00551,nine,en,Nine,word,True,simple-eng-med.xlsx,Sheet1,553,auto_extracted_needs_review,English source text.
ct_00552,nine,med,Bwè'e,word,False,simple-eng-med.xlsx,Sheet1,553,needs_native_review,Médumba translation candidate from source file.
ct_00553,ten,en,Ten,word,True,simple-eng-med.xlsx,Sheet1,554,auto_extracted_needs_review,English source text.
ct_00554,ten,med,Gham,word,False,simple-eng-med.xlsx,Sheet1,554,needs_native_review,Médumba translation candidate from source file.
ct_00555,search_for_your_shoes,en,Search for your shoes,phrase,True,simple-eng-med.xlsx,Sheet1,556,auto_extracted_needs_review,English source text.
ct_00556,search_for_your_shoes,med,Diag nketo'o mi,phrase,False,simple-eng-med.xlsx,Sheet1,556,needs_native_review,Médumba translation candidate from source file.
ct_00557,bring,en,Bring,word,True,simple-eng-med.xlsx,Sheet1,557,auto_extracted_needs_review,English source text.
ct_00558,bring,med,Se' yi,phrase,False,simple-eng-med.xlsx,Sheet1,557,needs_native_review,Médumba translation candidate from source file.
ct_00559,go_with_this,en,Go with this,phrase,True,simple-eng-med.xlsx,Sheet1,558,auto_extracted_needs_review,English source text.
ct_00560,go_with_this,med,Nèn yi,phrase,False,simple-eng-med.xlsx,Sheet1,558,needs_native_review,Médumba translation candidate from source file.
ct_00561,do_it_again,en,Do it again,phrase,True,simple-eng-med.xlsx,Sheet1,559,auto_extracted_needs_review,English source text.
ct_00562,do_it_again,med,Ben ghù,phrase,False,simple-eng-med.xlsx,Sheet1,559,needs_native_review,Médumba translation candidate from source file.
ct_00563,don_t_do_it_again,en,Don't do it again,phrase,True,simple-eng-med.xlsx,Sheet1,560,auto_extracted_needs_review,English source text.
ct_00564,don_t_do_it_again,med,ka ben ghù,phrase,False,simple-eng-med.xlsx,Sheet1,560,needs_native_review,Médumba translation candidate from source file.
ct_00565,hear,en,hear,word,True,simple-eng-med.xlsx,Sheet1,561,auto_extracted_needs_review,English source text.
ct_00566,hear,med,ju',word,False,simple-eng-med.xlsx,Sheet1,561,needs_native_review,Médumba translation candidate from source file.
ct_00567,i_have_heard,en,I have heard,phrase,True,simple-eng-med.xlsx,Sheet1,562,auto_extracted_needs_review,English source text.
ct_00568,i_have_heard,med,Me ju',phrase,False,simple-eng-med.xlsx,Sheet1,562,needs_native_review,Médumba translation candidate from source file.
ct_00569,thank_you,en,Thank you,phrase,True,simple-eng-med.xlsx,Sheet1,563,auto_extracted_needs_review,English source text.
ct_00570,thank_you,med,Me bam,phrase,False,simple-eng-med.xlsx,Sheet1,563,needs_native_review,Médumba translation candidate from source file.
ct_00571,go_up,en,Go up,phrase,True,simple-eng-med.xlsx,Sheet1,565,auto_extracted_needs_review,English source text.
ct_00572,go_up,med,Ko'o,word,False,simple-eng-med.xlsx,Sheet1,565,needs_native_review,Médumba translation candidate from source file.
ct_00573,the_spoon,en,The spoon,phrase,True,simple-eng-med.xlsx,Sheet1,566,auto_extracted_needs_review,English source text.
ct_00574,the_spoon,med,Du',word,False,simple-eng-med.xlsx,Sheet1,566,needs_native_review,Médumba translation candidate from source file.
ct_00575,the_plate,en,The plate,phrase,True,simple-eng-med.xlsx,Sheet1,567,auto_extracted_needs_review,English source text.
ct_00576,the_plate,med,Ka,word,False,simple-eng-med.xlsx,Sheet1,567,needs_native_review,Médumba translation candidate from source file.
ct_00577,the_door,en,The door,phrase,True,simple-eng-med.xlsx,Sheet1,568,auto_extracted_needs_review,English source text.
ct_00578,the_door,med,Nzè nda,phrase,False,simple-eng-med.xlsx,Sheet1,568,needs_native_review,Médumba translation candidate from source file.
ct_00579,the_living_room,en,The living room,phrase,True,simple-eng-med.xlsx,Sheet1,569,auto_extracted_needs_review,English source text.
ct_00580,the_living_room,med,Tô' mo,phrase,False,simple-eng-med.xlsx,Sheet1,569,needs_native_review,Médumba translation candidate from source file.
ct_00581,the_kitchen,en,The kitchen,phrase,True,simple-eng-med.xlsx,Sheet1,570,auto_extracted_needs_review,English source text.
ct_00582,the_kitchen,med,Fe ' mbwoge,phrase,False,simple-eng-med.xlsx,Sheet1,570,needs_native_review,Médumba translation candidate from source file.
ct_00583,hello,en,Hello,word,True,simple-eng-med.xlsx,Sheet1,574,auto_extracted_needs_review,English source text.
ct_00584,hello,med,O zi à,phrase,False,simple-eng-med.xlsx,Sheet1,574,needs_native_review,Médumba translation candidate from source file.
ct_00585,good_morning,en,Good morning,phrase,True,simple-eng-med.xlsx,Sheet1,575,auto_extracted_needs_review,English source text.
ct_00586,good_morning,med,O zi à,phrase,False,simple-eng-med.xlsx,Sheet1,575,needs_native_review,Médumba translation candidate from source file.
ct_00587,how_are_you,en,How are you?,phrase,True,simple-eng-med.xlsx,Sheet1,576,auto_extracted_needs_review,English source text.
ct_00588,how_are_you,med,A ndû ke?,phrase,False,simple-eng-med.xlsx,Sheet1,576,needs_native_review,Médumba translation candidate from source file.
ct_00589,the_sauce,en,The sauce,phrase,True,simple-eng-med.xlsx,Sheet1,578,auto_extracted_needs_review,English source text.
ct_00590,the_sauce,med,Soge,word,False,simple-eng-med.xlsx,Sheet1,578,needs_native_review,Médumba translation candidate from source file.
ct_00591,the_sauce,en,The sauce,phrase,True,simple-eng-med.xlsx,Sheet1,579,auto_extracted_needs_review,English source text.
ct_00592,the_sauce,med,Nya'a,word,False,simple-eng-med.xlsx,Sheet1,579,needs_native_review,Médumba translation candidate from source file.
ct_00593,rice,en,Rice,word,True,simple-eng-med.xlsx,Sheet1,580,auto_extracted_needs_review,English source text.
ct_00594,rice,med,Nkun,word,False,simple-eng-med.xlsx,Sheet1,580,needs_native_review,Médumba translation candidate from source file.
ct_00595,rice,en,Rice,word,True,simple-eng-med.xlsx,Sheet1,581,auto_extracted_needs_review,English source text.
ct_00596,rice,med,Nkûn mè kale,phrase,False,simple-eng-med.xlsx,Sheet1,581,needs_native_review,Médumba translation candidate from source file.
ct_00597,chilli_pepper,en,Chilli pepper,phrase,True,simple-eng-med.xlsx,Sheet1,582,auto_extracted_needs_review,English source text.
ct_00598,chilli_pepper,med,Sôg neta,phrase,False,simple-eng-med.xlsx,Sheet1,582,needs_native_review,Médumba translation candidate from source file.
ct_00599,chilli_pepper,en,Chilli pepper,phrase,True,simple-eng-med.xlsx,Sheet1,583,auto_extracted_needs_review,English source text.
ct_00600,chilli_pepper,med,Sà to,phrase,False,simple-eng-med.xlsx,Sheet1,583,needs_native_review,Médumba translation candidate from source file.
ct_00601,spices,en,Spices,word,True,simple-eng-med.xlsx,Sheet1,584,auto_extracted_needs_review,English source text.
ct_00602,spices,med,Oûsog,word,False,simple-eng-med.xlsx,Sheet1,584,needs_native_review,Médumba translation candidate from source file.
ct_00603,the_booklet,en,The booklet,phrase,True,simple-eng-med.xlsx,Sheet1,585,auto_extracted_needs_review,English source text.
ct_00604,the_booklet,med,Buʼ ñwaʼni,phrase,False,simple-eng-med.xlsx,Sheet1,585,needs_native_review,Médumba translation candidate from source file.
ct_00605,the_book,en,The book,phrase,True,simple-eng-med.xlsx,Sheet1,586,auto_extracted_needs_review,English source text.
ct_00606,the_book,med,Bu' ñwaʼni,phrase,False,simple-eng-med.xlsx,Sheet1,586,needs_native_review,Médumba translation candidate from source file.
ct_00607,the_pen,en,The pen,phrase,True,simple-eng-med.xlsx,Sheet1,587,auto_extracted_needs_review,English source text.
ct_00608,the_pen,med,Kud,word,False,simple-eng-med.xlsx,Sheet1,587,needs_native_review,Médumba translation candidate from source file.
ct_00609,today,en,Today,word,True,simple-eng-med.xlsx,Sheet1,591,auto_extracted_needs_review,English source text.
ct_00610,today,med,Sènni,word,False,simple-eng-med.xlsx,Sheet1,591,needs_native_review,Médumba translation candidate from source file.
ct_00611,yesterday,en,Yesterday,word,True,simple-eng-med.xlsx,Sheet1,592,auto_extracted_needs_review,English source text.
ct_00612,yesterday,med,Nkog,word,False,simple-eng-med.xlsx,Sheet1,592,needs_native_review,Médumba translation candidate from source file.
ct_00613,tomorrow,en,Tomorrow,word,True,simple-eng-med.xlsx,Sheet1,593,auto_extracted_needs_review,English source text.
ct_00614,tomorrow,med,ndamnjù,word,False,simple-eng-med.xlsx,Sheet1,593,needs_native_review,Médumba translation candidate from source file.
ct_00615,morning,en,Morning,word,True,simple-eng-med.xlsx,Sheet1,594,auto_extracted_needs_review,English source text.
ct_00616,morning,med,Nkebnjù,word,False,simple-eng-med.xlsx,Sheet1,594,needs_native_review,Médumba translation candidate from source file.
ct_00617,evening,en,Evening,word,True,simple-eng-med.xlsx,Sheet1,595,auto_extracted_needs_review,English source text.
ct_00618,evening,med,Mvednjù,word,False,simple-eng-med.xlsx,Sheet1,595,needs_native_review,Médumba translation candidate from source file.
ct_00619,midday,en,Midday,word,True,simple-eng-med.xlsx,Sheet1,596,auto_extracted_needs_review,English source text.
ct_00620,midday,med,Ngelañ,word,False,simple-eng-med.xlsx,Sheet1,596,needs_native_review,Médumba translation candidate from source file.
ct_00621,now,en,Now,word,True,simple-eng-med.xlsx,Sheet1,597,auto_extracted_needs_review,English source text.
ct_00622,now,med,Ndonni,word,False,simple-eng-med.xlsx,Sheet1,597,needs_native_review,Médumba translation candidate from source file.
ct_00623,right_now,en,Right now,phrase,True,simple-eng-med.xlsx,Sheet1,598,auto_extracted_needs_review,English source text.
ct_00624,right_now,med,Yub ndonni,phrase,False,simple-eng-med.xlsx,Sheet1,598,needs_native_review,Médumba translation candidate from source file.
ct_00625,what_is_going_on,en,What is going on?,phrase,True,simple-eng-med.xlsx,Sheet1,601,auto_extracted_needs_review,English source text.
ct_00626,what_is_going_on,med,A côb mbè ke?,phrase,False,simple-eng-med.xlsx,Sheet1,601,needs_native_review,Médumba translation candidate from source file.
ct_00627,the_day,en,The day,phrase,True,simple-eng-med.xlsx,Sheet1,610,auto_extracted_needs_review,English source text.
ct_00628,the_day,med,Le',word,False,simple-eng-med.xlsx,Sheet1,610,needs_native_review,Médumba translation candidate from source file.
ct_00629,one_day,en,One day,phrase,True,simple-eng-med.xlsx,Sheet1,611,auto_extracted_needs_review,English source text.
ct_00630,one_day,med,Tàʼ léʼndjù,phrase,False,simple-eng-med.xlsx,Sheet1,611,needs_native_review,Médumba translation candidate from source file.
ct_00631,when,en,When?,word,True,simple-eng-med.xlsx,Sheet1,612,auto_extracted_needs_review,English source text.
ct_00632,when,med,Se?,word,False,simple-eng-med.xlsx,Sheet1,612,needs_native_review,Médumba translation candidate from source file.
ct_00633,who,en,Who?,word,True,simple-eng-med.xlsx,Sheet1,613,auto_extracted_needs_review,English source text.
ct_00634,who,med,We?,word,False,simple-eng-med.xlsx,Sheet1,613,needs_native_review,Médumba translation candidate from source file.
ct_00635,what,en,What?,word,True,simple-eng-med.xlsx,Sheet1,614,auto_extracted_needs_review,English source text.
ct_00636,what,med,Ke?,word,False,simple-eng-med.xlsx,Sheet1,614,needs_native_review,Médumba translation candidate from source file.
ct_00637,which,en,Which?,word,True,simple-eng-med.xlsx,Sheet1,615,auto_extracted_needs_review,English source text.
ct_00638,which,med,Zile?,word,False,simple-eng-med.xlsx,Sheet1,615,needs_native_review,Médumba translation candidate from source file.
ct_00639,where,en,Where?,word,True,simple-eng-med.xlsx,Sheet1,616,auto_extracted_needs_review,English source text.
ct_00640,where,med,Ya?,word,False,simple-eng-med.xlsx,Sheet1,616,needs_native_review,Médumba translation candidate from source file.
