story_segment_id,story_key,order_index,en_text,fr_text,med_text,source_file,source_sheet,source_row,status,notes
ss_00171,who_can_help_me,37,,"La mère prit le plat et aussitôt se mit à manger. A peine avait- elle avalé une bouchée que la griffe lui resta dans la gorge. Elle s'évanouit. Alors que tout le monde s'affairait, Samba ne disait mot. Lorsqu'il la sentit près de mourir, Samba lui donna une grande tape dans le dos et la griffe tomba par terre. Il lui dit : mama lo’ bag ka nto’de nejù ju. A lo’ nda’ me ju i, nkéb ngwayit la’ ntô i. Bo be tshù a vù nsi. Benntùn to’de nekùmde bañ i, Samba ke tshob nu. Ngelañ z’a yen mbe màab yà nke nkwù là, samba lab njam mvèn i, nkéb ngwayit tum ntô i mvù nsi. A tshob yi ndù :",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00172,who_can_help_me,38,,- Voilà le lion à qui tu m'avais donné en gage ! Tshù ngwayit z’o na’ mbwe àm yi là.,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00173,who_can_help_me,39,,Et la mère fut couverte de honte. Tuswe ko màab.,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00174,hunter_and_genie,1,,Le chasseur et le génie voleur de femmes Ta’ nta’yoñ bo ta’ nziag yi mènnzwi,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00175,hunter_and_genie,2,,"Il y avait un génie qui volait la femme des nouveaux mariés. Quiconque se mariait, se voyait privé de sa nouvelle épouse, enlevée par le génie. Ta’ ziag na’ mbe nke nji bènnzwi bo yôg nenandà là. Mba zit mandum lo z’a na’ nke nandà là, ziag lo’ nzwi i.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00176,hunter_and_genie,3,,"Un brave et téméraire chasseur apprit la nouvelle et annonça qu'il irait chercher une femme dans ce pays, afin de savoir si les hommes y sont sans valeur. Nkùn vù ntoñ ta’ nta’yoñ z’a ghù neta mbèn ngù tànntù là. A tshob njoñ benntùn fa mbe a’ lo’ ze mènnzwi tô yen ngô là nelade mbe bandum yen ngô là b’a ba mbu’ tu.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00177,hunter_and_genie,4,,"Après avoir dit cela, il se prépara et partit. Quand il arriva dans la cité, on le reçut avec faste. Le roi lui demanda le motif de sa visite. Le chasseur lui dit qu'il venait prendre femme. A tshob ndùlala, nabte wul i nène. Ngelañ a kum ntùm sen ngô là, bo lo’ i mebwô. Mven bètt’é ju z’a se’ ghù là. Ngata’yoñ tshob yi mbe a se’ diag à ta’ mènnzwi ze bo yi nandà là.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00178,hunter_and_genie,5,,Le roi lui dit : Mven tshob yi ndù :,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00179,hunter_and_genie,6,,"- Ici tu ne peux obtenir une femme, car à tous ceux à qui on a donné une épouse, le génie l'a enlevée et toutes ces épouses ont été ainsi perdues à jamais. B’o ke lo’ mènnzwi nzenni, nummbe njoñ benntùn fa bo lo’ mènnzwi nzenni là, ziag lo’ nèn yi yub kà bo ke bèn njen yube.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00180,hunter_and_genie,7,,Le jeune homme répondit au roi : Mandum bùnde mven ndù :,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00181,hunter_and_genie,8,,"- Moi je suis un chasseur. Si tu me donnes ta fille en mariage et si le génie me la prend, je lutterai avec lui. Toi, observe-moi simplement ; ne te préoccupe pas de moi. Me b’a ta’ nta’yoñ. O fa ngon o me, ziag lo’ i, mba bag yi a’ zwe. Lôd’àm à nelode ; kà tshàm num àm.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00182,hunter_and_genie,9,,"- Ce que tu dis, est-ce que c'est sûr ? demanda le roi. Mven bètt’é ndù : Ju z’o tshwèt ntshob là, a b’a kua’ nenùn ké?",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00183,hunter_and_genie,10,,"- C'est sûr, répondit l'homme. Mandum bùnde ndù : a b’a nenùne",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00184,hunter_and_genie,11,,Le roi lui donna une femme. Le mariage fut célébré durant trois jours. Mven fa ta’ mènnzwi yi. Bo lo’ lé’ tat nyiañ nandà yi.,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00185,hunter_and_genie,12,,"Lorsque les invités furent partis, le jeune homme rentra avec son épouse dans leur chambre. Ngelañ benntùn bo na’ ntsiañ num nandà là bèn la’ bo là, mandum nèn bo nzwi i nto’ndà yub.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00186,hunter_and_genie,13,,"Dès qu'ils se couchèrent, le mari tenta de la toucher dans l'obscurité, mais ne trouva rien. Il s'inquiéta. Il se leva et alla voir le père de la mariée. Il lui dit qu'en effet, il avait eu raison. Bo nô num nkwùnndà, mandum diag nekwag nzwi i ntùm njame, nda’ndù a ke ju’ sàm mèn. A to’de nenwyine. A lo nèn njen tà nzwi i. A tshob tà nzwi i mbe ju z’a na’ ntshob là b’a nenùne.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00187,hunter_and_genie,14,,Le génie était venu voler son épouse ! Ziag se’ nji nzwi i!,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00188,hunter_and_genie,15,,"Le matin, il alla trouver un marabout et lui dit : Nkebnjù, a nèn njen ngaka, ntshob yi ndù :",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00189,hunter_and_genie,16,,"- J'ai épousé une femme et le génie est venu la prendre. Me nandà bo ta’ mènnzwi nda’ndù, ziag se’ ndo’ i nèn yi.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00190,hunter_and_genie,17,,Le marabout regarda les signes et lui dit : Ngaka lôde ntshob yi ndù :,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00191,hunter_and_genie,18,,"- Le génie, toutes les personnes qu'il a enlevées d'ici, il les a emportées au-delà du fleuve. Njoñ benntùn fa ze ziag num nji yub là, a num ndo’ yub nèn boa bo kà ntôg nkañntse.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00192,hunter_and_genie,19,,"Si tu peux dépasser le fleuve, tu pourras tuer les génies. O ku’ni nenèn kà ntôg kañntse, mba be o zwi ziag.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00193,hunter_and_genie,20,,"Les génies se trouvent dans une antilope-jument. Dans cette antilope, il y a un kewel. Dans cette petite antilope, il y a un corbeau. Dans ce corbeau, il y a un œuf. Cet œuf, si tu l'écrases, les femmes volées par le génie vont t'apparaître. Ba nziag nke nstwe à ntùm ta’ nyàmdiañe. Ta’ meto’ nyàmdiañ ntùm yen mà nyàmdiañ là. Ta’ mala ntùm yen meto’ nyàmdiañ là. Ntùm yen mala là, oa’ yen ta’ bumngab. O gho’ yen bumngab là, bènnzwi ziag yi là a’ tumde tô.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00194,hunter_and_genie,21,,Le marabout dit encore : Ngaka bèn ntshob ndù :,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00195,hunter_and_genie,22,,"- L’antilope Koba quitte son logis vers onze heures pour aller boire à la roche qui se trouve dans le fleuve. Louti est son nom. Nyàmdiañ lén se Koba num ntum nda i num nguan nyam ntshob ntshù’ gham, nèn nu ntse z’a num ntum ntùm loñ z’a be ntùm nkañntse là. Lén se b’a Louti.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00196,hunter_and_genie,23,,"Le chasseur prit sa gibecière, y mit sa nourriture et partit, accompagné de son chien. Ngata’yoñ lo’ ze bà fa’, njab ju z’a jù là tô bwe, bo mbwe i nèn.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00197,hunter_and_genie,24,,"Aussitôt qu'ils furent sortis de la ville, un lion les vit, rugit et courut vers eux. L'homme",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00198,hunter_and_genie,25,,"s'agenouilla pour tirer, mais le lion lu i demanda : Ngelañ bo tum tùsô là, ta’ ngwayit yen yub nta’ yube. Màndum te nkeki’ nku mi nsi, nabte wul i mb’a zwi ngwayit là, là ngwayit bètt’é ndù :",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00199,hunter_and_genie,26,,- Que vas-tu faire ? O diag ghù à ke?,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00200,hunter_and_genie,27,,"- On a volé ma femme, je suis à sa recherche; si tu veux m'attaquer, je te tue ! Bo yi nzwi àm, me tshwèt ndiag i; o kam àm, mba m’a’ zwi o.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00201,hunter_and_genie,28,,Le lion lui dit :Ngwayit tshob yi ndù :,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00202,hunter_and_genie,29,,"- Partons donc, je m'en vais t'aider. Ce que peut faire un ou deux, trois le feront mieux. Bag bin nène m’a’ ywimd’o. Ju ze be ta’ mèn ke bàa lo ku’ni neghù a bwô là, mba be ben tat ghù a bèn mbwô ntshùade.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00203,hunter_and_genie,30,,"Ils marchèrent longtemps ; un aigle venant on ne sait d'où, plana au-dessus du chasseur. Bo zin ngelañ yàme; Ta’ ghamatat tum, nke nfet num tu ngata’yoñ.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00204,hunter_and_genie,31,,"L'homme voulut le tuer, l'aigle dit : mandum diag nezwi i, ghamatat tshob ndù :",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00205,hunter_and_genie,32,,- Que vas-tu faire de moi ? Oa’ lo’ àm ngù ke yi à ?,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00206,hunter_and_genie,33,,"- On a volé ma femme, je suis à sa recherche. Si tu m'attaques, je te tue tout de suite. Bo yi nzwi àm, me tshwèt ndiag i. O kam àm, mba m’a’ zwi o à kua’ ndonni.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00207,hunter_and_genie,34,,L'aigle lui dit : Ghamatat tshob yi ndù :,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00208,hunter_and_genie,35,,"- Allons-y, je vais t'aider. Ce que deux ou trois peuvent faire, quatre le pourront mieux. Bag bin nène, m’a’ ywimd’o. Ju ze ben bàa ke tat lo ku’ni neghù a bwô là, mba be ben kuà ghù a bèn mbwô ntshùade.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00209,hunter_and_genie,36,,"L'homme, avec les trois animaux, chemina dans la brousse. Quand ils arrivèrent au bord du fleuve, le lion creusa un trou profond ; ils s'y tapirent, bien cachés. Mandum boa tshen nyàm nà tse tat nke nzinde ntùm mfèn. Ngelañ bo kum mbañ kañ ntse là, ngwayit tswe’ ta’ tô a nèn nsi; bo lem wut yub tô bwe.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00210,hunter_and_genie,37,,"Vers onze heures, l'antilope-Koba arriva pour boire au rocher du fleuve. Le lion bondit et tomba sur elle ; il l'éventra. La petite antilope sortit du ventre et se mit à courir. Le chien la poursuivit. Ils coururent sur deux longueurs de sas, le chien l'attrapa et l'éventra. Un corbeau en sortit et s'envola. L'aigle le rencontra en l'air et le percuta : le corbeau tomba, l'aigle l'éventra. Un œuf en sortit et roula sur le sol, le chasseur l'écrasa. Num nyam ntshob ntshù’ ghame, nyàmdiañ Koba se’ nu ntse z’a num ntum ntùm loñ z’a be ntùm nkañ ntse là. Ngwayit tum ngwù num i, mbag bam se. Meto’ nyàmdiañ tum bam i nto’de nekù nde. Mbwe gwù nyam i nta’ i. Bo kù nde kà nèn ngùànesà, mbwe ghom nyàmdiañ mbag bam se. Ta’ mala tum, mfele. Ghamatat kod’i ntsham i: mala gwù ntam nsi, ghamatat bag bam se. Ta’ bumngab tum mbwoñde nsi, ngata’yoñ nywi’t’é.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00211,hunter_and_genie,38,,"Aussitôt on entendit de l'autre rive du fleuve, les cris de nombreuses femmes. Kua’ sen ngelañ nà, bo ju’ bènnzwi yàm nke ntô num mo’ yoñ kañntse.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00212,hunter_and_genie,39,,"L'homme retourna à la ville pour appeler les habitants. Quand ils vinrent, chacun prit sa pirogue. Mandum bèn ntùm tùsô tsiañ benntùn bo se’e. ngelañ bo kum nà, mba wù lo lo’ se kenu.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00213,hunter_and_genie,40,,"Le chasseur, lui, monta sur le lion et ils traversèrent le fleuve. Là-bas, il reconnut sa femme, la reprit et rentra avec elle. Ngata’yoñ ko’ ze num ngwayit, nèn mo’ yoñ kañntse. A kum mà bwe, njen nzwi i, ndo’ i mbèn bo yi.",,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
ss_00214,hunter_and_genie,41,,C'est là que le conte alla tomber dans la mer ; celui qui le respire ira au paradis. A ndùlàlà ze tshô mi là. Mènntùn z’a tshwèt nziag là a nèn paradis.,,Francais_2 traduit (1).docx,,,needs_manual_alignment,Paragraph appears to mix French and Médumba; manual alignment required before import as bilingual passage.
