source_file,source_sheet,source_row,English,Medumba,category,status,review_reason,word_count
simple-eng-med.xlsx,Sheet1,207,"The boy took a spoon and went to give it to his stepmother. When the stepmother saw him, she was stunned and unpleasantly surprised, but she didn't understand anything, because she thought he was dead. She became jealous of the boy's achievement.","Mènnshum lo’ ta’ djo’ nèn mfà nzwi tàab. Ngelañ z’a yen ni là, a tshàm neshu, a ke nke nju’ sàm ju nummbe a na’ nke nkwade mbe mènnshum kwù. A to’de nelàn mèn nà.",family_people,needs_review,Long entry; not a basic concept text without splitting.,42
simple-eng-med.xlsx,Sheet1,208,"She called her own daughter, sent her to the river and advised her to voluntarily break a spoon.","A tsiañ ngon i, ntshag i mà koñntse mbèn mbètt’é mb’a be’ ta’ djo’ mba ndùse a be ghù ke lèn nà.",home_objects,needs_review,Long entry; not a basic concept text without splitting.,18
simple-eng-med.xlsx,Sheet1,209,"The little girl went to the river, broke the spoon on purpose, came home and told her mother that a spoon was broken. Her mother chased her out of the house and told her not to come back until she found a new spoon.","Mènngon nèn koñntse, mbe’ djo’, ngelañ z’a bèn ndà là, a tshob màab mbe a be’ ta’ djo’. Màab ta’ i ndà, mbètt’é mbe a kà bèn ke be ndù a fon mo’ djo’ nswe.",family_people,needs_review,Long entry; not a basic concept text without splitting.,44
simple-eng-med.xlsx,Sheet1,210,"Like the boy, the little girl walked through the forest for hours and nights. Suddenly, she saw the house that the boy had seen. She went there and saw the same old lady.","Ndañndañ mba mènnshum nà, mènngon na’ zin ntùm mfèn ngelañ yàme. Be tshù, a yen ba’ ze mènnshum na’ njen nà. A tsho bwe, njen njwèn mènnzwi.",family_people,needs_review,Long entry; not a basic concept text without splitting.,33
simple-eng-med.xlsx,Sheet1,211,"She did not bother to greet the old lady because she was dirty, and she did not want to sit down for the same reason. She finally asked the lady why she was so dirty!","A na’ ke lab wul i netsha’de njwèn mènnzwi nummbe a na’ lôtsile, a ke ne nkô netswe nsi, nummbe dù’ na’ lôtsile. A ghù mbètte yen mènnzwi là ju z’a ghù a lôtsit ndùlala là.",questions,needs_review,Long entry; not a basic concept text without splitting.,35
simple-eng-med.xlsx,Sheet1,212,"The lady did not answer the question, but she wanted to offer her hospitality. The girl refused and decided to leave immediately.","Mènnzwi là ke bùnde, nda’ndù nke nkô nelo’ i ngùn. Mènngon gha mbèn nèn ke bi ngelañ",family_people,needs_review,Long entry; not a basic concept text without splitting.,22
simple-eng-med.xlsx,Sheet1,213,"The lady did not answer the question, but she wanted to offer her hospitality. The girl refused and decided to leave immediately.","Mba tà ndùlala, njwèn mènnzwi na’ fà ntag ts’a na’ mfà mènnshum nà yi :a na’ tshob nu yi mfà num mbum ntôg z’a yen num manze là, a na’ bé’de yi ts’a lo’ là mba ts’a ke lo’ là.",family_people,needs_review,Long entry; not a basic concept text without splitting.,22
simple-eng-med.xlsx,Sheet1,214,"But the little girl didn't want to know anything about the recommendations of this dirty lady. So she went on her way and did as she pleased. When she came across the six balls, she took the balls that said ""take us"".","Là, mènngon ke kô neju’ ntag njwèn mènnzwi. A nèn ngù mba a nke kô là. Ngelañ a yen tshen mbum ntôg là, a lo’ ts’a nke ntshob mbe «lo’ yage ».",family_people,needs_review,Long entry; not a basic concept text without splitting.,42
simple-eng-med.xlsx,Sheet1,215,"Soon after, she broke the first ball and all the animals in the forest pounced on it and ate it.","Men ngelañ be tôge, a tshét ta’ bum, njoñ ba nyàm fèn fa gwù num i mfèl i.",animals,needs_review,Long entry; not a basic concept text without splitting.,20
simple-eng-med.xlsx,Sheet1,216,The girl's mother waited for years and did not see her daughter return. She understood that her daughter would never come back and that she was surely dead.,"Mama yen mènngon nà na’ béb ngu’njù yàme, nda’ndù ngon i ke bèn ndà. A ju’ mbe a ke bèn mbène, a’ be ndù a yà kwù.",family_people,needs_review,Long entry; not a basic concept text without splitting.,28
simple-eng-med.xlsx,Sheet1,217,"Ashamed, she went to the boy's house and asked him how he had found her spoon. Well-behaved as he was and not knowing that this stepmother had also sent her stepsister in search of a spoon, he told her his whole story.","Mba ta ndù tuswe nke ko i là, a nèn njen mènnshum mbètt’é mba a na’ ngù kà nfon djo’ là. Mba yen mènnshum nà na’ ngù mbwô mat là, a soñ njoñ tshô se fa yi, ke nke ndèn mbe nzwi tàab na’ tshag ngon i a nèn diag ta’ djo’.",family_people,needs_review,Long entry; not a basic concept text without splitting.,42
simple-eng-med.xlsx,Sheet1,218,"The stepmother felt humiliated, unhappy and cried all her life.","Nzwi tà yen mènnshum nà ju’ kebwô, a fà wul i nsi, nkua’ njoñ yôg se fa.",family_people,needs_review,Long entry; not a basic concept text without splitting.,10
simple-eng-med.xlsx,Sheet1,219,"As for the boy, he got married, formed a very large family and took care of his father.","Be nèn mbwe mènnshum na ndà, a bwe bônke’ yàme, mbèn ndôde tàab.",family_people,needs_review,Long entry; not a basic concept text without splitting.,18
simple-eng-med.xlsx,Sheet1,220,The mouse destroyed that bag of rice,Tiku bagde bà nkwùn,food_drink,needs_review,Long entry; not a basic concept text without splitting.,7
simple-eng-med.xlsx,Sheet1,221,Shut up don’t say that,"Mùm ntshu o, kà tshob ndùlà",location_direction,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,222,Pull that rope from there,To'de nesoñ nku là à mà bwe.,location_direction,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,223,Push that chair back to its place,"Tènde diañ là a bèn dù' se, tende diañ là njam",actions,needs_review,Long entry; not a basic concept text without splitting.,7
simple-eng-med.xlsx,Sheet1,224,Let’s go to the shop,Bag bin nèn tàn,actions,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,225,Let’s go to the shop,Bag wù nèn ta ntàn,actions,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,226,Let’s go to the shop,Bag bin nèn ta ntàn,actions,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,227,Have a seat please,Tswe nsi netsho'o,food_drink,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,228,A little bit,Metsili,descriptions_quantity,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,229,A lot,Yàme,descriptions_quantity,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,230,It is too much,A gha' mbu,descriptions_quantity,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,231,It is too much,A ya' nka',descriptions_quantity,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,232,It is too much,A yàm,descriptions_quantity,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,233,Tell him,Tshob yi,values_communication,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,234,Kitchen,Kisim,home_objects,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,235,Well done,A bwô,greetings_politeness,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,236,Well done,O ghù a bwô,greetings_politeness,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,237,Well done,A be mebwô,greetings_politeness,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,238,Have you seen the ball? Yes that’s it,O yen ju netam sa nku yi ké? Ñ a yi.,questions,needs_review,Long entry; not a basic concept text without splitting.,8
simple-eng-med.xlsx,Sheet1,239,My house is far,Yàm ba' be ngùanesa,home_objects,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,240,My house is far,Yàm ba' sage,home_objects,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,241,Let’s go to the hospital,Bag wù nèn ndàtshwén,actions,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,242,Let’s go to the hospital,Bag bin nèn ndàtshwén,actions,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,243,The judge is hearing the case in court,Ngatsho'de ntsha ju' ntsha ndà tsho'de ntsha,body,needs_review,Long entry; not a basic concept text without splitting.,8
simple-eng-med.xlsx,Sheet1,244,The red plate is on top of the blue chair,Bag ka ze meba b'a num ze ñwiñwin,home_objects,needs_review,Long entry; not a basic concept text without splitting.,10
simple-eng-med.xlsx,Sheet1,245,The doctor said I should be careful with what I eat,Ngatshwén tshob mbe a bètte mbe me bàm nà num ju ze me num njù là,food_drink,needs_review,Long entry; not a basic concept text without splitting.,11
simple-eng-med.xlsx,Sheet1,246,The doctor said I should be careful with what I eat,Ngatshwén tshob mbe a bwô me nke nzede num ju ze me num njù là.,food_drink,needs_review,Long entry; not a basic concept text without splitting.,11
simple-eng-med.xlsx,Sheet1,247,The inhabitants of this district are very numerous. Soon they will have to move to other cities.,Benntùn yàm ntùm yen tandù' li. Me nda'nda' a' bètte mbe bo lo nèn ntswe ntùm tùsô ghua,actions,needs_review,Long entry; not a basic concept text without splitting.,17
simple-eng-med.xlsx,Sheet1,248,I am not happy with what you have done. Even though I understand that you were angry,Me ke' tsiande num ju ze bin ghù là. A be be ndù bin lo ghu' neyantù là.,questions,needs_review,Long entry; not a basic concept text without splitting.,17
simple-eng-med.xlsx,Sheet1,249,The sun is rising,Nyàm Tshwèt ntume,weather_nature,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,250,The sun has already set,Nyàm yà bi,learning,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,251,The chief have organized a meeting with all the villagers,Mven nabte ta' ntse'de bo ñjon la' fa.,general,needs_review,Long entry; not a basic concept text without splitting.,10
simple-eng-med.xlsx,Sheet1,252,Many people in this village like to work very early in the morning. They say it’s because the sun hasn’t risen yet and places are still cold,"Mbeʼyàm benntùn ntùm yen tañlàʼ là num nkô nefaʼ à bam nkebnjù. Bo num ntshob mbe a bʼa nummbe nyam keʼ yoñ ntume, mba dùʼ neke' nke mfi",body,needs_review,Long entry; not a basic concept text without splitting.,27
simple-eng-med.xlsx,Sheet1,253,That village was attacking our village in the night,Yen tanla' là le' zebe tanla' ntsho yen tèttswe' li,time,needs_review,Long entry; not a basic concept text without splitting.,9
simple-eng-med.xlsx,Sheet1,254,Those people talk very fast,Tshen benntùn nà num ntshobte njoñ léʼ fa,values_communication,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,255,Look at that very nice car,Lôde yen mbwô yañba' là,general,needs_review,Needs native speaker review.,6
simple-eng-med.xlsx,Sheet1,256,Let's go home it's getting late,"Bag bin bène, njù yà sèn.",home_objects,needs_review,Needs native speaker review.,6
simple-eng-med.xlsx,Sheet1,257,Let's go and show the house,Bag bin nèn la'de ba',home_objects,needs_review,Needs native speaker review.,6
simple-eng-med.xlsx,Sheet1,258,It is small,A kag neshu,descriptions_quantity,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,259,That rope is too long,Nkù là sag neshu,descriptions_quantity,needs_review,Needs native speaker review.,5
simple-eng-med.xlsx,Sheet1,260,mother,mà,family_people,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,261,My mother,mà a,family_people,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,262,yes,Ñ,general,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,263,No,Nga,general,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,264,Why,Numke,questions,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,265,Because,Nummbe,questions,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,266,Breast,Bun,general,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,1
simple-eng-med.xlsx,Sheet1,267,Breasts,mbun,general,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,1
simple-eng-med.xlsx,Sheet1,268,breastmilk,mbun,general,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,1
simple-eng-med.xlsx,Sheet1,269,Head,Tu,body,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,270,Ears,Ntoñ,body,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,271,The eyes,Miag,body,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,272,Hand,Bu,body,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,273,MOUTH,NTSHU,body,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,274,The mouth,ntshu,body,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,275,The tongue,Lem,body,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,276,The legs,kù,body,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,277,Belly,Bàm,body,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,278,Who,We,questions,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,279,Who is it?,A we?,questions,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,280,Who is it?,A bʼa we?,questions,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,281,It's me,A me,general,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,282,It's me,A bʼa me,general,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,283,What is it?,A bʼa ke?,questions,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,284,What is it?,A ke?,questions,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,285,See,Yen,general,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,286,Cloth,Nzwe,descriptions_quantity,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,287,Water,Ntse,food_drink,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,288,Drink water,Nu ntse,food_drink,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,289,A dog,mbu,animals,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,290,Come,Se',actions,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,291,A snake,Nyu,animals,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,292,Give me,Fâ me,actions,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,293,Leave from there,Lo nza,location_direction,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,294,Laugh,Zwi,feelings,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,295,Cry,Kuà'a,feelings,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,296,The mouse,Tiku,animals,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,297,Shut up,Mùm ntshu o,location_direction,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,298,The cat,Bù si,animals,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,299,Father,Tà,family_people,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,300,My father,Tà a,family_people,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,301,My brother,Mfêlàm,family_people,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,302,My brother,Mfêlàm mzè mandum,family_people,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,303,My sister,Mfêlàm,family_people,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,304,My sister,Mfêlàm mzè mennzwi,family_people,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,305,A boy,Men mandum,family_people,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,306,A girl,Men mennzwi,family_people,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,307,Man,Mandum,general,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,308,A man,mandum,general,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,309,Husband,Bandum,family_people,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,310,A woman,mènnzwi,family_people,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,311,Woman,Mènnzwi,family_people,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,312,Wife,Bènnzwi,family_people,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,313,Drink,Nu,food_drink,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,314,Eat,Jù,food_drink,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,315,A cup,cup,home_objects,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,316,A cup,cup,home_objects,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,317,A glass,cup,home_objects,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,318,A glass,cup,home_objects,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,319,Shoes,Nketo'o,general,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,320,The hat,Cè,general,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,321,Take,Ko,actions,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,322,Launch,Mà'a,general,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,323,Throw,Ghuaʼ,actions,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,324,Applaud,Bu' mbu,general,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,325,Push,Tènde,actions,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,326,Bring back to you,Se' va we,actions,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,327,Come and get,Se' ko,actions,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,328,Let's go,bè nene,actions,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,329,Zero,Ba nban,numbers,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,330,One,Taʼ,numbers,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,331,Two,Boho,numbers,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,332,Three,Tàt,numbers,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,333,Four,Kuà,numbers,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,334,Five,Tàn,numbers,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,335,Sleep,Zi,actions,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,336,Please,Netshoʼo,greetings_politeness,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,337,Get out,Tume,general,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,338,Close,Loge,app_ui,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,339,Open,Co'o,learning,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,340,The door,nda,home_objects,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,341,Close the door,Fu' nzè nda,home_objects,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,342,Open the door,Co' nzè nda,home_objects,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,343,Have a seat,Tswe nsi,food_drink,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,344,Get down,Swe'e,location_direction,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,345,Go up,ko'o,location_direction,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,346,Do you hear?,O ju à?,body,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,347,I,Mé,pronouns_possession,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,348,I,Me,pronouns_possession,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,349,You,O,pronouns_possession,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,350,He,A,pronouns_possession,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,351,She,A,pronouns_possession,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,352,We,Bag,pronouns_possession,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,353,You,Bin,pronouns_possession,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,354,They,Bo,pronouns_possession,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,355,I forgot,Me lagde,actions,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,356,For whom,Ze we?,questions,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,357,Who is it for?,A ze we?,questions,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,358,Who is it for?,A bʼa ze we?,questions,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,359,It's mine,A yam,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,360,It's mine,A bʼa yam,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,361,It's yours,A yu,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,362,It's yours,A bʼa yu,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,363,It's his,A ze,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,364,It's his,A bʼa ze,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,365,It's ours,A yag,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,366,It's ours,A bʼa yag,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,367,It's yours,A zin,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,368,It's yours,A bʼa zin,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,369,It's theirs,A yub,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,370,It's theirs,A bʼa yub,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,371,May be,Môndu,general,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,372,It is like that,A nduâ,general,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,373,It is like that,A bʼa nduâ,general,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,374,It is like that,A bʼa ndulala,general,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,375,It is true,A nenùn,descriptions_quantity,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,376,It is true,A bèn mbʼà nenùn,descriptions_quantity,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,377,It is not true,A ke nenùn,descriptions_quantity,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,378,It is not true,A keʼ bʼà nenùn,descriptions_quantity,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,379,It is not true,A bʼa tatte,descriptions_quantity,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,380,It is a lie,A bʼa tatte,descriptions_quantity,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,381,Please mother,Netshoʼo mà,family_people,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,382,A little,Metsit,descriptions_quantity,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,383,A lot,Neshu,descriptions_quantity,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,384,It is much,A ya' nka',descriptions_quantity,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,385,Small,Kag,descriptions_quantity,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,386,It is small,A kag,descriptions_quantity,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,387,To hurt,Ya,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,388,It hurts,A tshwèt nja,health_hygiene,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,389,Please my brother,Netshoʼo mfelàm,family_people,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,390,Please my sister,Netshoʼo mfelàm,family_people,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,391,That's good,A bwô,values_communication,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,392,That's fine,A bwô,general,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,393,To smell,Nè là me,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,394,Sweet,Dùmde,general,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,395,It is sweet,A dùmde,general,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,396,Bitter,Zwentù,general,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,397,It is bitter,A zwentù,general,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,398,Talk,Ntshobe,values_communication,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,399,Listen,Ju',values_communication,needs_review,Needs native speaker review.,1
simple-eng-med.xlsx,Sheet1,400,Tell me,Tshob me,values_communication,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,401,Don't tell him,Ka Tshob yi,values_communication,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,402,Don't listen,Ka ju,values_communication,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,403,Don't hear,Ka ju,body,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,404,Listen to me,Ju' am,values_communication,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,405,Be upset,Yantu,location_direction,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,406,Be mad,Yantu,feelings,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,407,Get upset,Yantu,location_direction,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,408,Get mad,Yantu,feelings,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,409,Be happy,Tsiañde,feelings,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,410,I am happy,Nu bwo am,feelings,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,411,I am happy,Me Tsiañde,feelings,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,412,To do,Ghu,pronouns_possession,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,413,What are you doing?,O ghù a ke?,questions,needs_review,Needs native speaker review.,4
simple-eng-med.xlsx,Sheet1,414,I know,Me lèn,time,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,415,I don't know,Me ke' lèn,time,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,416,Help me please,Ywi mtè am Netshoʼo,values_communication,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,417,Give mine,Fa yam,actions,needs_review,Needs native speaker review.,2
simple-eng-med.xlsx,Sheet1,418,Please give mine,Netshoʼo fa yam,actions,needs_review,Needs native speaker review.,3
simple-eng-med.xlsx,Sheet1,419,Look,Lôde,general,needs_review,Needs native speaker review.,1
